nodeNo,airTemperature,airHumidity,light,soilMoisture1,soilMoisture2,soilTemperature1,soilTemperature2,dateTime
4,20.9200000762939,100,0,29.9831008911133,45.2350006103516,5.30000019073486,22.2999992370605,Mon Jun 29 2015 02:17:06 GMT+0800 (CST)
4,21.1399993896484,100,0,29.9831008911133,46.6595993041992,5.30000019073486,22.2999992370605,Mon Jun 29 2015 01:49:27 GMT+0800 (CST)
4,21.3899993896484,99.9140014648438,0,29.9831008911133,47.4345016479492,5.30000019073486,22.3999996185303,Mon Jun 29 2015 00:49:20 GMT+0800 (CST)
4,21.5499992370605,99.7618026733398,0,29.9831008911133,47.7389984130859,5.30000019073486,22.3999996185303,Mon Jun 29 2015 00:16:57 GMT+0800 (CST)
4,21.6000003814697,99.2287979125977,0,29.9831008911133,48.437198638916,5.30000019073486,22.5,Sun Jun 28 2015 23:44:48 GMT+0800 (CST)
4,21.7600002288818,97.8574981689453,0,29.9831008911133,48.6147003173828,5.30000019073486,22.5,Sun Jun 28 2015 23:17:42 GMT+0800 (CST)
4,22.0599994659424,94.2343978881836,0,29.9831008911133,42.4357986450195,5.30000019073486,22.6000003814697,Sun Jun 28 2015 22:45:17 GMT+0800 (CST)
4,22.3400001525879,92.515998840332,0,29.9831008911133,40.0828018188477,5.30000019073486,22.6000003814697,Sun Jun 28 2015 22:17:50 GMT+0800 (CST)
4,22.3400001525879,91.8664016723633,0,29.9831008911133,40.4688987731934,5.30000019073486,22.6000003814697,Sun Jun 28 2015 21:46:54 GMT+0800 (CST)
4,22.3600006103516,91.3695983886719,0,29.9831008911133,40.6024017333984,5.30000019073486,22.7000007629395,Sun Jun 28 2015 21:15:58 GMT+0800 (CST)
4,22.5799999237061,90.3755035400391,0,29.9831008911133,40.7160987854004,5.30000019073486,22.7000007629395,Sun Jun 28 2015 20:44:53 GMT+0800 (CST)
4,22.5400009155273,94.0364990234375,0,29.9831008911133,40.9230003356934,5.30000019073486,22.7999992370605,Sun Jun 28 2015 20:19:04 GMT+0800 (CST)
4,22.8199996948242,92.3136978149414,0,29.9831008911133,41.0721015930176,5.30000019073486,22.8999996185303,Sun Jun 28 2015 19:48:03 GMT+0800 (CST)
4,23.0100002288818,90.2061004638672,0,29.9831008911133,41.5130004882812,5.30000019073486,22.8999996185303,Sun Jun 28 2015 19:16:47 GMT+0800 (CST)
4,23.0900001525879,90.5894012451172,0,29.9831008911133,41.6758003234863,5.30000019073486,23,Sun Jun 28 2015 18:45:55 GMT+0800 (CST)
4,23.4500007629395,87.405403137207,0,29.9831008911133,42.0682983398438,5.30000019073486,23.1000003814697,Sun Jun 28 2015 18:14:54 GMT+0800 (CST)
4,23.6700000762939,86.8293991088867,9.75457954406738,29.9831008911133,42.2790985107422,5.30000019073486,23.1000003814697,Sun Jun 28 2015 17:49:05 GMT+0800 (CST)
4,23.7199993133545,83.6395034790039,3.71559000015259,29.9831008911133,42.6427001953125,5.30000019073486,23.2000007629395,Sun Jun 28 2015 17:18:13 GMT+0800 (CST)
4,24.2000007629395,81.1764984130859,15.7936000823975,29.9831008911133,46.9348983764648,5.30000019073486,23.2999992370605,Sun Jun 28 2015 16:47:12 GMT+0800 (CST)
4,24.6100006103516,77.4764022827148,72.5599975585938,29.9831008911133,47.1389999389648,5.30000019073486,23.2999992370605,Sun Jun 28 2015 16:16:12 GMT+0800 (CST)
4,25.9699993133545,74.6197967529297,153.481994628906,29.9831008911133,47.8045997619629,5.30000019073486,23.2000007629395,Sun Jun 28 2015 15:45:12 GMT+0800 (CST)
4,25.3199996948242,75.5466995239258,94.3003997802734,29.9831008911133,47.9091987609863,5.30000019073486,23.2000007629395,Sun Jun 28 2015 15:19:18 GMT+0800 (CST)
4,24.9200000762939,78.4020004272461,137.781005859375,29.9831008911133,48.1038017272949,5.30000019073486,23.2000007629395,Sun Jun 28 2015 14:48:18 GMT+0800 (CST)
4,24.2099990844727,81.8310012817383,70.144401550293,29.9831008911133,48.1683006286621,5.30000019073486,23.2000007629395,Sun Jun 28 2015 14:17:06 GMT+0800 (CST)
4,24.9200000762939,80.4061965942383,93.0925979614258,29.9831008911133,48.2967987060547,5.30000019073486,23.2000007629395,Sun Jun 28 2015 13:46:09 GMT+0800 (CST)
4,25.2199993133545,74.0789031982422,85.8458023071289,29.9831008911133,48.4626998901367,5.30000019073486,23.2000007629395,Sun Jun 28 2015 13:15:13 GMT+0800 (CST)
4,25.7600002288818,73.7311019897461,136.572998046875,29.9831008911133,48.7783012390137,5.30000019073486,23.1000003814697,Sun Jun 28 2015 12:49:23 GMT+0800 (CST)
4,25.8099994659424,69.2046966552734,143.820007324219,29.9831008911133,48.890998840332,5.30000019073486,22.8999996185303,Sun Jun 28 2015 12:18:23 GMT+0800 (CST)
4,24.5799999237061,77.052001953125,170.391998291016,29.9831008911133,49.1764984130859,5.30000019073486,22.7999992370605,Sun Jun 28 2015 11:47:23 GMT+0800 (CST)
4,25.8799991607666,69.9017028808594,245.274993896484,29.9831008911133,49.1394004821777,5.30000019073486,22.6000003814697,Sun Jun 28 2015 11:16:22 GMT+0800 (CST)
4,24.9599990844727,74.1948013305664,229.574005126953,29.9831008911133,49.4221992492676,5.30000019073486,22.3999996185303,Sun Jun 28 2015 10:45:22 GMT+0800 (CST)
4,24.6599998474121,74.9288024902344,523.067993164062,29.9831008911133,49.3977012634277,5.30000019073486,22.2000007629395,Sun Jun 28 2015 10:19:29 GMT+0800 (CST)
4,24.0100002288818,81.4075012207031,147.442993164062,29.9831008911133,49.4221992492676,5.30000019073486,22,Sun Jun 28 2015 09:48:28 GMT+0800 (CST)
4,23.6700000762939,85.6386032104492,131.742004394531,29.9831008911133,49.4710998535156,5.30000019073486,21.8999996185303,Sun Jun 28 2015 09:17:16 GMT+0800 (CST)
4,23.2299995422363,83.4086990356445,112.416999816895,29.9831008911133,49.4466018676758,5.30000019073486,21.7000007629395,Sun Jun 28 2015 08:45:00 GMT+0800 (CST)
4,20.0200004577637,100,0,29.9831008911133,49.4588012695312,5.30000019073486,21.6000003814697,Sun Jun 28 2015 00:17:46 GMT+0800 (CST)
4,19.9099998474121,100,0,29.9831008911133,49.4099998474121,5.30000019073486,21.7000007629395,Sat Jun 27 2015 23:49:00 GMT+0800 (CST)
4,19.8999996185303,100,0,29.9831008911133,49.4099998474121,5.30000019073486,21.7000007629395,Sat Jun 27 2015 23:32:03 GMT+0800 (CST)
4,20.0499992370605,100,0,29.9831008911133,49.434398651123,5.30000019073486,21.7000007629395,Sat Jun 27 2015 22:59:28 GMT+0800 (CST)
4,20.3199996948242,100,0,29.9831008911133,49.434398651123,5.30000019073486,21.7999992370605,Sat Jun 27 2015 22:00:28 GMT+0800 (CST)
4,20.3899993896484,100,0,29.9831008911133,49.4221992492676,5.30000019073486,21.8999996185303,Sat Jun 27 2015 21:28:14 GMT+0800 (CST)
4,20.4099998474121,100,0,29.9831008911133,49.434398651123,5.30000019073486,21.8999996185303,Sat Jun 27 2015 21:01:06 GMT+0800 (CST)
4,20.6599998474121,100,0,29.9831008911133,49.4832992553711,5.30000019073486,22,Sat Jun 27 2015 20:28:25 GMT+0800 (CST)
4,20.7099990844727,100,0,29.9831008911133,49.5197982788086,5.30000019073486,22,Sat Jun 27 2015 20:00:46 GMT+0800 (CST)
4,20.9300003051758,100,0,29.9831008911133,49.5077018737793,5.30000019073486,22.1000003814697,Sat Jun 27 2015 19:27:58 GMT+0800 (CST)
4,21.1599998474121,100,0,29.9831008911133,49.4954986572266,5.30000019073486,22.1000003814697,Sat Jun 27 2015 19:00:56 GMT+0800 (CST)
4,21.1299991607666,100,0,29.9831008911133,49.4832992553711,5.30000019073486,22.1000003814697,Sat Jun 27 2015 18:28:16 GMT+0800 (CST)
4,21.2999992370605,100,0,29.9831008911133,49.4588012695312,5.30000019073486,22.1000003814697,Sat Jun 27 2015 18:01:07 GMT+0800 (CST)
4,21.3400001525879,100,0,29.9831008911133,49.434398651123,5.30000019073486,22.1000003814697,Sat Jun 27 2015 17:28:50 GMT+0800 (CST)
4,21.3400001525879,100,7.33898019790649,29.9831008911133,49.3363990783691,5.30000019073486,22.1000003814697,Sat Jun 27 2015 17:01:43 GMT+0800 (CST)
4,21.25,100,41.157299041748,29.9831008911133,49.2750015258789,5.30000019073486,22.1000003814697,Sat Jun 27 2015 16:29:27 GMT+0800 (CST)
4,20.9500007629395,100,4.92338991165161,29.9831008911133,49.2626991271973,5.30000019073486,22.2000007629395,Sat Jun 27 2015 16:01:48 GMT+0800 (CST)
4,21.1200008392334,100,0,29.9831008911133,49.151798248291,5.30000019073486,22.2000007629395,Sat Jun 27 2015 15:29:41 GMT+0800 (CST)
4,21.0699996948242,100,47.1963005065918,29.9831008911133,48.9034004211426,5.30000019073486,22.2000007629395,Sat Jun 27 2015 14:30:26 GMT+0800 (CST)
4,20.8899993896484,100,10.9624004364014,29.9831008911133,48.8785018920898,5.30000019073486,22.2000007629395,Sat Jun 27 2015 13:57:55 GMT+0800 (CST)
4,21.0400009155273,100,19.4169998168945,29.9831008911133,49.0279006958008,5.30000019073486,22.2000007629395,Sat Jun 27 2015 13:30:50 GMT+0800 (CST)
4,21.0799999237061,100,62.8975982666016,29.9831008911133,48.828498840332,5.30000019073486,22.2000007629395,Sat Jun 27 2015 12:58:38 GMT+0800 (CST)
4,21.1399993896484,100,23.0403003692627,29.9831008911133,48.8660011291504,5.30000019073486,22.2000007629395,Sat Jun 27 2015 12:31:33 GMT+0800 (CST)
4,20.9799995422363,100,52.0275001525879,29.9831008911133,48.6399993896484,5.30000019073486,22.1000003814697,Sat Jun 27 2015 11:59:14 GMT+0800 (CST)
4,20.8299999237061,100,66.5210037231445,29.9831008911133,48.5008010864258,5.30000019073486,22.1000003814697,Sat Jun 27 2015 11:31:42 GMT+0800 (CST)
4,20.6200008392334,100,20.6247005462646,29.9831008911133,48.4499015808105,5.30000019073486,22.1000003814697,Sat Jun 27 2015 10:59:27 GMT+0800 (CST)
4,20.9400005340576,100,36.326099395752,29.9831008911133,48.5387992858887,5.30000019073486,22.2000007629395,Sat Jun 27 2015 10:32:19 GMT+0800 (CST)
4,20.5400009155273,100,33.9104995727539,29.9831008911133,48.437198638916,5.30000019073486,22.2000007629395,Sat Jun 27 2015 10:00:07 GMT+0800 (CST)
4,20.5300006866455,100,4.92338991165161,29.9831008911133,48.6021003723145,5.30000019073486,22.2999992370605,Sat Jun 27 2015 09:27:53 GMT+0800 (CST)
4,20.2700004577637,100,3.71559000015259,29.9831008911133,48.475399017334,5.30000019073486,22.2999992370605,Sat Jun 27 2015 09:00:23 GMT+0800 (CST)
4,20.8199996948242,100,0,29.9831008911133,48.4244995117188,5.30000019073486,22.3999996185303,Sat Jun 27 2015 08:28:13 GMT+0800 (CST)
4,21.6000003814697,100,0,29.9831008911133,48.8785018920898,5.30000019073486,22.3999996185303,Sat Jun 27 2015 08:01:08 GMT+0800 (CST)
4,21.5200004577637,100,0,29.9831008911133,48.7658004760742,5.30000019073486,22.3999996185303,Sat Jun 27 2015 07:28:51 GMT+0800 (CST)
4,21.8299999237061,100,0,29.9831008911133,48.9407997131348,5.30000019073486,22.5,Sat Jun 27 2015 07:01:45 GMT+0800 (CST)
4,21.8199996948242,100,0,29.9831008911133,48.9658012390137,5.30000019073486,22.5,Sat Jun 27 2015 06:29:28 GMT+0800 (CST)
4,21.7600002288818,100,0,29.9831008911133,48.8660011291504,5.30000019073486,22.5,Sat Jun 27 2015 06:02:23 GMT+0800 (CST)
4,21.8500003814697,100,0,29.9831008911133,48.9658012390137,5.30000019073486,22.5,Sat Jun 27 2015 05:30:15 GMT+0800 (CST)
4,21.9099998474121,100,0,29.9831008911133,48.9658012390137,5.30000019073486,22.6000003814697,Sat Jun 27 2015 04:58:00 GMT+0800 (CST)
4,21.9599990844727,100,0,29.9831008911133,49.1022987365723,5.30000019073486,22.6000003814697,Sat Jun 27 2015 03:59:53 GMT+0800 (CST)
4,22.0400009155273,100,0,29.9831008911133,48.7532005310059,5.30000019073486,22.7000007629395,Sat Jun 27 2015 03:28:53 GMT+0800 (CST)
4,22.1900005340576,100,0,29.9831008911133,45.1901016235352,5.30000019073486,22.7000007629395,Sat Jun 27 2015 02:57:41 GMT+0800 (CST)
4,22.2199993133545,100,0,29.9831008911133,46.0539016723633,5.30000019073486,22.7000007629395,Sat Jun 27 2015 02:31:48 GMT+0800 (CST)
4,22.2800006866455,100,0,29.9831008911133,46.9758987426758,5.30000019073486,22.7999992370605,Sat Jun 27 2015 02:00:48 GMT+0800 (CST)
4,22.2399997711182,99.9140014648438,0,29.9831008911133,44.9943008422852,5.30000019073486,22.7999992370605,Sat Jun 27 2015 01:29:52 GMT+0800 (CST)
4,22.3199996948242,99.5334014892578,0,29.9831008911133,43.8872985839844,5.30000019073486,22.8999996185303,Sat Jun 27 2015 00:58:52 GMT+0800 (CST)
4,22.4899997711182,98.8860015869141,0,29.9831008911133,45.9822006225586,5.30000019073486,22.8999996185303,Sat Jun 27 2015 00:28:00 GMT+0800 (CST)
4,22.6599998474121,97.4764022827148,0,29.9831008911133,46.1110000610352,5.30000019073486,23,Sat Jun 27 2015 00:02:06 GMT+0800 (CST)
4,23.2700004577637,94.8832015991211,0,29.9831008911133,38.5895004272461,5.30000019073486,23,Fri Jun 26 2015 23:31:07 GMT+0800 (CST)
4,23.5100002288818,94.730598449707,0,29.9831008911133,38.6311988830566,5.30000019073486,23,Fri Jun 26 2015 23:00:07 GMT+0800 (CST)
4,23.4899997711182,95.5699996948242,0,29.9831008911133,39.0852012634277,5.30000019073486,23.1000003814697,Fri Jun 26 2015 22:29:07 GMT+0800 (CST)
4,23.2299995422363,96.7141036987305,0,29.9831008911133,39.6694984436035,5.30000019073486,23.1000003814697,Fri Jun 26 2015 21:58:07 GMT+0800 (CST)
4,23.1800003051758,95.9132995605469,0,29.9831008911133,39.847599029541,5.30000019073486,23.2000007629395,Fri Jun 26 2015 21:31:58 GMT+0800 (CST)
4,23.4599990844727,95.3792037963867,0,29.9831008911133,40.5071983337402,5.30000019073486,23.2000007629395,Fri Jun 26 2015 21:00:58 GMT+0800 (CST)
4,23.4300003051758,96.7141036987305,0,29.9831008911133,40.7727012634277,5.30000019073486,23.2999992370605,Fri Jun 26 2015 20:30:02 GMT+0800 (CST)
4,23.4599990844727,95.5699996948242,0,29.9831008911133,40.9790000915527,5.30000019073486,23.3999996185303,Fri Jun 26 2015 19:59:06 GMT+0800 (CST)
4,23.6200008392334,94.4253005981445,0,29.9831008911133,41.3853988647461,5.30000019073486,23.5,Fri Jun 26 2015 19:28:06 GMT+0800 (CST)
4,24.1100006103516,92.4395980834961,0,29.9831008911133,41.6035995483398,5.30000019073486,23.5,Fri Jun 26 2015 19:02:17 GMT+0800 (CST)
4,24.4200000762939,90.0695037841797,0,29.9831008911133,41.8552017211914,5.30000019073486,23.6000003814697,Fri Jun 26 2015 18:31:17 GMT+0800 (CST)
4,25.2099990844727,89.5158004760742,6.13118982315063,29.9831008911133,42.0505981445312,5.30000019073486,23.7000007629395,Fri Jun 26 2015 18:00:21 GMT+0800 (CST)
4,26.2000007629395,83.8703002929688,31.4948997497559,29.9831008911133,44.1108016967773,5.30000019073486,23.7000007629395,Fri Jun 26 2015 17:29:21 GMT+0800 (CST)
4,25.5499992370605,88.3265991210938,59.2742004394531,29.9831008911133,46.9348983764648,5.30000019073486,23.6000003814697,Fri Jun 26 2015 16:58:09 GMT+0800 (CST)
4,25.8299999237061,87.9428024291992,50.8196983337402,29.9831008911133,47.540901184082,5.30000019073486,23.6000003814697,Fri Jun 26 2015 16:32:20 GMT+0800 (CST)
4,26.3400001525879,80.7143020629883,105.170997619629,29.9831008911133,47.7389984130859,5.30000019073486,23.6000003814697,Fri Jun 26 2015 16:01:16 GMT+0800 (CST)
4,26.0599994659424,81.9465026855469,113.625,29.9831008911133,48.0909004211426,5.30000019073486,23.5,Fri Jun 26 2015 15:30:16 GMT+0800 (CST)
4,26.3400001525879,82.0234985351562,94.3003997802734,29.9831008911133,48.219799041748,5.30000019073486,23.5,Fri Jun 26 2015 14:59:20 GMT+0800 (CST)
4,26.5499992370605,80.4447021484375,137.781005859375,29.9831008911133,48.3861999511719,5.30000019073486,23.2999992370605,Fri Jun 26 2015 14:28:20 GMT+0800 (CST)
4,25.9300003051758,81.0223999023438,108.793998718262,29.9831008911133,48.5514984130859,5.30000019073486,23.2000007629395,Fri Jun 26 2015 14:02:31 GMT+0800 (CST)
4,25.7999992370605,81.3304977416992,137.781005859375,29.9831008911133,48.9283981323242,5.30000019073486,23.1000003814697,Fri Jun 26 2015 13:31:31 GMT+0800 (CST)
4,25.5400009155273,87.2134017944336,100.338996887207,29.9831008911133,49.0154991149902,5.30000019073486,23.1000003814697,Fri Jun 26 2015 13:00:31 GMT+0800 (CST)
4,24.7199993133545,90.3210983276367,71.3522033691406,29.9831008911133,49.3119010925293,5.30000019073486,23.1000003814697,Fri Jun 26 2015 12:29:35 GMT+0800 (CST)
4,24.0599994659424,90.9872970581055,31.4948997497559,29.9831008911133,49.3610000610352,5.30000019073486,23.2000007629395,Fri Jun 26 2015 11:58:35 GMT+0800 (CST)
4,24.6800003051758,87.4821014404297,32.7027015686035,29.9831008911133,49.2995986938477,5.30000019073486,23.2000007629395,Fri Jun 26 2015 11:32:26 GMT+0800 (CST)
4,25.2299995422363,79.1344985961914,125.703002929688,29.9831008911133,49.3731994628906,5.30000019073486,23,Fri Jun 26 2015 11:01:26 GMT+0800 (CST)
4,26.7099990844727,74.1948013305664,244.067001342773,29.9831008911133,49.5077018737793,5.30000019073486,22.7000007629395,Fri Jun 26 2015 10:30:42 GMT+0800 (CST)
4,24.8899993896484,84.7929992675781,163.145004272461,29.9831008911133,49.4221992492676,5.30000019073486,22.6000003814697,Fri Jun 26 2015 10:15:08 GMT+0800 (CST)
4,24.9899997711182,92.6584014892578,235.613006591797,29.9831008911133,49.4832992553711,5.30000019073486,22.3999996185303,Fri Jun 26 2015 09:44:07 GMT+0800 (CST)
4,23.6299991607666,94.6869964599609,97.923698425293,29.9831008911133,49.4466018676758,5.30000019073486,22.2999992370605,Fri Jun 26 2015 09:13:15 GMT+0800 (CST)
4,22.4699993133545,97.8955993652344,135.365005493164,29.9831008911133,49.4588012695312,5.30000019073486,22.1000003814697,Fri Jun 26 2015 08:42:15 GMT+0800 (CST)
4,21.4799995422363,98.2385025024414,47.1963005065918,29.9831008911133,49.4832992553711,5.30000019073486,22.1000003814697,Fri Jun 26 2015 08:15:05 GMT+0800 (CST)
4,21.2999992370605,98.2766036987305,59.2742004394531,29.9831008911133,49.4710998535156,5.30000019073486,22,Fri Jun 26 2015 07:42:52 GMT+0800 (CST)
4,21.2099990844727,98.2385025024414,49.6119003295898,29.9831008911133,49.4710998535156,5.30000019073486,21.8999996185303,Fri Jun 26 2015 07:15:54 GMT+0800 (CST)
4,20.8799991607666,98.3908996582031,23.0403003692627,29.9831008911133,49.4710998535156,5.30000019073486,21.8999996185303,Fri Jun 26 2015 06:43:31 GMT+0800 (CST)
4,21.0599994659424,98.1623001098633,6.13118982315063,29.9831008911133,49.4710998535156,5.30000019073486,21.8999996185303,Fri Jun 26 2015 06:11:22 GMT+0800 (CST)
4,20.7600002288818,98.4671020507812,0,29.9831008911133,49.4710998535156,5.30000019073486,22,Fri Jun 26 2015 05:12:01 GMT+0800 (CST)
4,20.7999992370605,98.7717971801758,0,29.9831008911133,49.4710998535156,5.30000019073486,22,Fri Jun 26 2015 04:44:28 GMT+0800 (CST)
4,20.7800006866455,99.3049011230469,0,29.9831008911133,49.4466018676758,5.30000019073486,22,Fri Jun 26 2015 04:12:16 GMT+0800 (CST)
4,20.9200000762939,99.2287979125977,0,29.9831008911133,49.4954986572266,5.30000019073486,22,Fri Jun 26 2015 03:45:06 GMT+0800 (CST)
4,20.9799995422363,99.2287979125977,0,29.9831008911133,49.4832992553711,5.30000019073486,22.1000003814697,Fri Jun 26 2015 03:12:53 GMT+0800 (CST)
4,20.8999996185303,99.1526031494141,0,29.9831008911133,49.4954986572266,5.30000019073486,22.1000003814697,Fri Jun 26 2015 02:45:56 GMT+0800 (CST)
4,21.0400009155273,99.0764007568359,0,29.9831008911133,49.4588012695312,5.30000019073486,22.1000003814697,Fri Jun 26 2015 02:13:43 GMT+0800 (CST)
4,21.1599998474121,98.9241027832031,0,29.9831008911133,49.5442008972168,5.30000019073486,22.1000003814697,Fri Jun 26 2015 01:41:23 GMT+0800 (CST)
4,21.1200008392334,98.9241027832031,0,29.9831008911133,49.5197982788086,5.30000019073486,22.2000007629395,Fri Jun 26 2015 01:13:47 GMT+0800 (CST)
4,21.1000003814697,99.3049011230469,0,29.9831008911133,49.5442008972168,5.30000019073486,22.2000007629395,Fri Jun 26 2015 00:41:29 GMT+0800 (CST)
4,21.1599998474121,99.7618026733398,0,29.9831008911133,49.5564002990723,5.30000019073486,22.2999992370605,Fri Jun 26 2015 00:14:13 GMT+0800 (CST)
4,21.3500003814697,99.9140014648438,0,29.9831008911133,49.5320014953613,5.30000019073486,22.2999992370605,Thu Jun 25 2015 23:42:00 GMT+0800 (CST)
4,21.5599994659424,99.9901962280273,0,29.9831008911133,49.5564002990723,5.30000019073486,22.2999992370605,Thu Jun 25 2015 23:14:46 GMT+0800 (CST)
4,21.8299999237061,99.9140014648438,0,29.9831008911133,49.5806999206543,5.30000019073486,22.2999992370605,Thu Jun 25 2015 22:42:25 GMT+0800 (CST)
4,21.9599990844727,99.9901962280273,0,29.9831008911133,49.5928993225098,5.30000019073486,22.3999996185303,Thu Jun 25 2015 22:15:17 GMT+0800 (CST)
4,22.0699996948242,99.9901962280273,0,29.9831008911133,49.5685997009277,5.30000019073486,22.3999996185303,Thu Jun 25 2015 21:42:55 GMT+0800 (CST)
4,22.0699996948242,100,0,29.9831008911133,49.6413993835449,5.30000019073486,22.3999996185303,Thu Jun 25 2015 21:15:22 GMT+0800 (CST)
4,22.0799999237061,100,0,29.9831008911133,49.6777992248535,5.30000019073486,22.5,Thu Jun 25 2015 20:42:58 GMT+0800 (CST)
4,22.1700000762939,99.9901962280273,0,29.9831008911133,49.6777992248535,5.30000019073486,22.5,Thu Jun 25 2015 20:15:53 GMT+0800 (CST)
